Entity,Code,Year,Wind Generation -TWh
Iceland,ISL,2014,0.008385545
Iceland,ISL,2015,0.010894204
Iceland,ISL,2016,0.009209778
Iceland,ISL,2017,0.008126884000000001
Iceland,ISL,2018,0.0043630000000000006
Iceland,ISL,2019,0.00656750621045231
India,IND,1965,0
India,IND,1966,0
India,IND,1967,0
India,IND,1968,0
India,IND,1969,0
India,IND,1970,0
India,IND,1971,0
India,IND,1972,0
India,IND,1973,0
India,IND,1974,0
India,IND,1975,0
India,IND,1976,0
India,IND,1977,0
India,IND,1978,0
India,IND,1979,0
India,IND,1980,0
India,IND,1981,0
India,IND,1982,0
India,IND,1983,0
India,IND,1984,0
India,IND,1985,0
India,IND,1986,0
India,IND,1987,0
India,IND,1988,0
India,IND,1989,0
India,IND,1990,0.0303030303030303
India,IND,1991,0.11291
India,IND,1992,0.08847000000000001
India,IND,1993,0.09477000000000001
India,IND,1994,0.19128
India,IND,1995,0.49646999999999997
India,IND,1996,0.8783799999999999
India,IND,1997,0.988
India,IND,1998,1.079
India,IND,1999,1.446
India,IND,2000,1.5819999999999999
India,IND,2001,2.085
India,IND,2002,2.085
India,IND,2003,2.60448
India,IND,2004,5.22543
India,IND,2005,5.9910000000000005
India,IND,2006,9.3373
India,IND,2007,11.6828
India,IND,2008,14.3782
India,IND,2009,16.271
India,IND,2010,19.4564
India,IND,2011,23.9523
India,IND,2012,27.4326
India,IND,2013,30.0074
India,IND,2014,33.4549
India,IND,2015,32.74138
India,IND,2016,43.45283
India,IND,2017,52.62495
India,IND,2018,60.31116
India,IND,2019,63.31423
Indonesia,IDN,1965,0
Indonesia,IDN,1966,0
Indonesia,IDN,1967,0
Indonesia,IDN,1968,0
Indonesia,IDN,1969,0
Indonesia,IDN,1970,0
Indonesia,IDN,1971,0
Indonesia,IDN,1972,0
Indonesia,IDN,1973,0
Indonesia,IDN,1974,0
Indonesia,IDN,1975,0
Indonesia,IDN,1976,0
Indonesia,IDN,1977,0
Indonesia,IDN,1978,0
Indonesia,IDN,1979,0
Indonesia,IDN,1980,0
Indonesia,IDN,1981,0
Indonesia,IDN,1982,0
Indonesia,IDN,1983,0
Indonesia,IDN,1984,0
Indonesia,IDN,1985,0
Indonesia,IDN,1986,0
Indonesia,IDN,1987,0
Indonesia,IDN,1988,0
Indonesia,IDN,1989,0
Indonesia,IDN,1990,0
Indonesia,IDN,1991,0
Indonesia,IDN,1992,0
Indonesia,IDN,1993,0
Indonesia,IDN,1994,0
Indonesia,IDN,1995,0
Indonesia,IDN,1996,0
Indonesia,IDN,1997,0
Indonesia,IDN,1998,0
Indonesia,IDN,1999,0
Indonesia,IDN,2000,0
Indonesia,IDN,2001,0
Indonesia,IDN,2002,0
Indonesia,IDN,2003,0
Indonesia,IDN,2004,0
Indonesia,IDN,2005,0
Indonesia,IDN,2006,0
Indonesia,IDN,2007,0.00002
Indonesia,IDN,2008,0.00027
Indonesia,IDN,2009,0.00367
Indonesia,IDN,2010,0.00364
Indonesia,IDN,2011,0.00469
Indonesia,IDN,2012,0.00461
Indonesia,IDN,2013,0.0001
Indonesia,IDN,2014,0
Indonesia,IDN,2015,0.0037
Indonesia,IDN,2016,0.00569
Indonesia,IDN,2017,0
Indonesia,IDN,2018,0.18798
Indonesia,IDN,2019,0.18798
Iran,IRN,1965,0
Iran,IRN,1966,0
Iran,IRN,1967,0
Iran,IRN,1968,0
Iran,IRN,1969,0
Iran,IRN,1970,0
Iran,IRN,1971,0
Iran,IRN,1972,0
Iran,IRN,1973,0
Iran,IRN,1974,0
Iran,IRN,1975,0
Iran,IRN,1976,0
Iran,IRN,1977,0
Iran,IRN,1978,0
Iran,IRN,1979,0
Iran,IRN,1980,0
Iran,IRN,1981,0
Iran,IRN,1982,0
Iran,IRN,1983,0
Iran,IRN,1984,0
Iran,IRN,1985,0
Iran,IRN,1986,0
Iran,IRN,1987,0
Iran,IRN,1988,0
Iran,IRN,1989,0
Iran,IRN,1990,0
Iran,IRN,1991,0
Iran,IRN,1992,0
Iran,IRN,1993,0
Iran,IRN,1994,0
Iran,IRN,1995,0
Iran,IRN,1996,0
Iran,IRN,1997,0
Iran,IRN,1998,0
Iran,IRN,1999,0.035
Iran,IRN,2000,0.0365
Iran,IRN,2001,0.0337
Iran,IRN,2002,0.0303
Iran,IRN,2003,0.0276
Iran,IRN,2004,0.0463
Iran,IRN,2005,0.0709
Iran,IRN,2006,0.1253
Iran,IRN,2007,0.1409
Iran,IRN,2008,0.1958
Iran,IRN,2009,0.2262
Iran,IRN,2010,0.2089
Iran,IRN,2011,0.2135
Iran,IRN,2012,0.2043
Iran,IRN,2013,0.2113
Iran,IRN,2014,0.1977
Iran,IRN,2015,0.2422
Iran,IRN,2016,0.2643
Iran,IRN,2017,0.306258
Iran,IRN,2018,0.333454656784728
Iran,IRN,2019,0.357340416684175
Iraq,IRQ,1965,0
Iraq,IRQ,1966,0
Iraq,IRQ,1967,0
Iraq,IRQ,1968,0
Iraq,IRQ,1969,0
Iraq,IRQ,1970,0
Iraq,IRQ,1971,0
Iraq,IRQ,1972,0
Iraq,IRQ,1973,0
Iraq,IRQ,1974,0
Iraq,IRQ,1975,0
Iraq,IRQ,1976,0
Iraq,IRQ,1977,0
Iraq,IRQ,1978,0
Iraq,IRQ,1979,0
Iraq,IRQ,1980,0
Iraq,IRQ,1981,0
Iraq,IRQ,1982,0
Iraq,IRQ,1983,0
Iraq,IRQ,1984,0
Iraq,IRQ,1985,0
Iraq,IRQ,1986,0
Iraq,IRQ,1987,0
Iraq,IRQ,1988,0
Iraq,IRQ,1989,0
Iraq,IRQ,1990,0
Iraq,IRQ,1991,0
Iraq,IRQ,1992,0
Iraq,IRQ,1993,0
Iraq,IRQ,1994,0
Iraq,IRQ,1995,0
Iraq,IRQ,1996,0
Iraq,IRQ,1997,0
Iraq,IRQ,1998,0
Iraq,IRQ,1999,0
Iraq,IRQ,2000,0
Iraq,IRQ,2001,0
Iraq,IRQ,2002,0
Iraq,IRQ,2003,0
Iraq,IRQ,2004,0
Iraq,IRQ,2005,0
Iraq,IRQ,2006,0
Iraq,IRQ,2007,0
Iraq,IRQ,2008,0
Iraq,IRQ,2009,0
Iraq,IRQ,2010,0
Iraq,IRQ,2011,0
Iraq,IRQ,2012,0
Iraq,IRQ,2013,0
Iraq,IRQ,2014,0
Iraq,IRQ,2015,0
Iraq,IRQ,2016,0
Iraq,IRQ,2017,0
Iraq,IRQ,2018,0
Iraq,IRQ,2019,0
Ireland,IRL,1965,0
Ireland,IRL,1966,0
Ireland,IRL,1967,0
Ireland,IRL,1968,0
Ireland,IRL,1969,0
Ireland,IRL,1970,0
Ireland,IRL,1971,0
Ireland,IRL,1972,0
Ireland,IRL,1973,0
Ireland,IRL,1974,0
Ireland,IRL,1975,0
Ireland,IRL,1976,0
Ireland,IRL,1977,0
Ireland,IRL,1978,0
Ireland,IRL,1979,0
Ireland,IRL,1980,0
Ireland,IRL,1981,0
Ireland,IRL,1982,0
Ireland,IRL,1983,0
Ireland,IRL,1984,0
Ireland,IRL,1985,0
Ireland,IRL,1986,0
Ireland,IRL,1987,0
Ireland,IRL,1988,0
Ireland,IRL,1989,0
Ireland,IRL,1990,0
Ireland,IRL,1991,0
Ireland,IRL,1992,0.005000899999999999
Ireland,IRL,1993,0.0150027
Ireland,IRL,1994,0.01900342
Ireland,IRL,1995,0.01600288
Ireland,IRL,1996,0.01400252
Ireland,IRL,1997,0.050009
Ireland,IRL,1998,0.16903042
Ireland,IRL,1999,0.18703366
Ireland,IRL,2000,0.24404392
Ireland,IRL,2001,0.33406012
Ireland,IRL,2002,0.38806984
Ireland,IRL,2003,0.45408172
Ireland,IRL,2004,0.6551179
Ireland,IRL,2005,1.1121101438
Ireland,IRL,2006,1.622333167416
Ireland,IRL,2007,1.958723056699
Ireland,IRL,2008,2.4104468178427902
Ireland,IRL,2009,2.9557492151096803
Ireland,IRL,2010,2.8151656836281003
Ireland,IRL,2011,4.38110315934649
Ireland,IRL,2012,4.01120012208248
Ireland,IRL,2013,4.5423319526064
Ireland,IRL,2014,5.140986328001059
Ireland,IRL,2015,6.574180746569261
Ireland,IRL,2016,6.149
Ireland,IRL,2017,7.444742
Ireland,IRL,2018,8.639766999999999
Ireland,IRL,2019,9.690944215061858
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,0
Israel,ISR,1982,0
Israel,ISR,1983,0
Israel,ISR,1984,0
Israel,ISR,1985,0
Israel,ISR,1986,0
Israel,ISR,1987,0
Israel,ISR,1988,0
Israel,ISR,1989,0
Israel,ISR,1990,0
Israel,ISR,1991,0
Israel,ISR,1992,0
Israel,ISR,1993,0
Israel,ISR,1994,0
Israel,ISR,1995,0
Israel,ISR,1996,0
Israel,ISR,1997,0
Israel,ISR,1998,0
Israel,ISR,1999,0
Israel,ISR,2000,0
Israel,ISR,2001,0.01
Israel,ISR,2002,0.011000000000000001
Israel,ISR,2003,0.012
Israel,ISR,2004,0.011000000000000001
Israel,ISR,2005,0.011000000000000001
Israel,ISR,2006,0.01
Israel,ISR,2007,0.01
Israel,ISR,2008,0.009000000000000001
Israel,ISR,2009,0.009000000000000001
Israel,ISR,2010,0.008
Israel,ISR,2011,0.006999999999999999
Israel,ISR,2012,0.006
Israel,ISR,2013,0.006
Israel,ISR,2014,0.0059
Israel,ISR,2015,0.0067
Israel,ISR,2016,0.0460227569664184
Israel,ISR,2017,0.0471842145554762
Israel,ISR,2018,0.064446
Israel,ISR,2019,0.064446
Italy,ITA,1965,0
Italy,ITA,1966,0
Italy,ITA,1967,0
Italy,ITA,1968,0
Italy,ITA,1969,0
Italy,ITA,1970,0
Italy,ITA,1971,0
Italy,ITA,1972,0
Italy,ITA,1973,0
Italy,ITA,1974,0
Italy,ITA,1975,0
Italy,ITA,1976,0
Italy,ITA,1977,0
Italy,ITA,1978,0
Italy,ITA,1979,0
Italy,ITA,1980,0
Italy,ITA,1981,0
Italy,ITA,1982,0
Italy,ITA,1983,0
Italy,ITA,1984,0
Italy,ITA,1985,0
Italy,ITA,1986,0
Italy,ITA,1987,0
Italy,ITA,1988,0
Italy,ITA,1989,0.002
Italy,ITA,1990,0.0019191919191919198
Italy,ITA,1991,0.00287878787878788
Italy,ITA,1992,0.0019191919191919198
Italy,ITA,1993,0.0038383838383838397
Italy,ITA,1994,0.0067171717171717205
Italy,ITA,1995,0.00863636363636364
Italy,ITA,1996,0.0316666666666667
Italy,ITA,1997,0.11800000000000001
Italy,ITA,1998,0.23199999999999998
Italy,ITA,1999,0.40299999999999997
Italy,ITA,2000,0.563
Italy,ITA,2001,1.179
Italy,ITA,2002,1.4040000000000001
Italy,ITA,2003,1.4580000000000002
Italy,ITA,2004,1.847
Italy,ITA,2005,2.343
Italy,ITA,2006,2.971
Italy,ITA,2007,4.034
Italy,ITA,2008,4.861000000000001
Italy,ITA,2009,6.542999999999999
Italy,ITA,2010,9.1259
Italy,ITA,2011,9.8564
Italy,ITA,2012,13.4071
Italy,ITA,2013,14.897
Italy,ITA,2014,15.1783
Italy,ITA,2015,14.8439
Italy,ITA,2016,17.6887
Italy,ITA,2017,17.7419
Italy,ITA,2018,17.7164
Italy,ITA,2019,20.063
Japan,JPN,1965,0
Japan,JPN,1966,0
Japan,JPN,1967,0
Japan,JPN,1968,0
Japan,JPN,1969,0
Japan,JPN,1970,0
Japan,JPN,1971,0
Japan,JPN,1972,0
Japan,JPN,1973,0
Japan,JPN,1974,0
Japan,JPN,1975,0
Japan,JPN,1976,0
Japan,JPN,1977,0
Japan,JPN,1978,0
Japan,JPN,1979,0
Japan,JPN,1980,0
Japan,JPN,1981,0
Japan,JPN,1982,0
Japan,JPN,1983,0
Japan,JPN,1984,0
Japan,JPN,1985,0
Japan,JPN,1986,0
Japan,JPN,1987,0
Japan,JPN,1988,0
Japan,JPN,1989,0
Japan,JPN,1990,0
Japan,JPN,1991,0
Japan,JPN,1992,0
Japan,JPN,1993,0.0009595959595959599
Japan,JPN,1994,0.0009595959595959599
Japan,JPN,1995,0.0009595959595959599
Japan,JPN,1996,0.0019191919191919198
Japan,JPN,1997,0.0009595959595959599
Japan,JPN,1998,0.00707070707070707
Japan,JPN,1999,0.0363636363636364
Japan,JPN,2000,0.109
Japan,JPN,2001,0.252
Japan,JPN,2002,0.413
Japan,JPN,2003,0.8320000000000001
Japan,JPN,2004,1.44
Japan,JPN,2005,1.91
Japan,JPN,2006,2.135
Japan,JPN,2007,2.74
Japan,JPN,2008,2.945
Japan,JPN,2009,3.427302299
Japan,JPN,2010,3.925729063
Japan,JPN,2011,4.459041
Japan,JPN,2012,4.727417
Japan,JPN,2013,5.133169068
Japan,JPN,2014,5.01397161
Japan,JPN,2015,5.22280657926
Japan,JPN,2016,6.098859595959599
Japan,JPN,2017,6.27360404040404
Japan,JPN,2018,7.354244444444451
Japan,JPN,2019,8.62011717171717
Kazakhstan,KAZ,1985,0
Kazakhstan,KAZ,1986,0
Kazakhstan,KAZ,1987,0
Kazakhstan,KAZ,1988,0
Kazakhstan,KAZ,1989,0
Kazakhstan,KAZ,1990,0
Kazakhstan,KAZ,1991,0
Kazakhstan,KAZ,1992,0
Kazakhstan,KAZ,1993,0
Kazakhstan,KAZ,1994,0
Kazakhstan,KAZ,1995,0
Kazakhstan,KAZ,1996,0
Kazakhstan,KAZ,1997,0
Kazakhstan,KAZ,1998,0
Kazakhstan,KAZ,1999,0
Kazakhstan,KAZ,2000,0
Kazakhstan,KAZ,2001,0
Kazakhstan,KAZ,2002,0
Kazakhstan,KAZ,2003,0
Kazakhstan,KAZ,2004,0
Kazakhstan,KAZ,2005,0
Kazakhstan,KAZ,2006,0
Kazakhstan,KAZ,2007,0
Kazakhstan,KAZ,2008,0
Kazakhstan,KAZ,2009,0
Kazakhstan,KAZ,2010,0
Kazakhstan,KAZ,2011,0.000147
Kazakhstan,KAZ,2012,0.002665
Kazakhstan,KAZ,2013,0.004548699999999999
Kazakhstan,KAZ,2014,0.013265200000000001
Kazakhstan,KAZ,2015,0.1317223
Kazakhstan,KAZ,2016,0.27498279999999997
Kazakhstan,KAZ,2017,0.3397637
Kazakhstan,KAZ,2018,0.38531509999999997
Kazakhstan,KAZ,2019,0.49579868662148996
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0
Kuwait,KWT,2014,0
Kuwait,KWT,2015,0
Kuwait,KWT,2016,0
Kuwait,KWT,2017,0.017519999999999997
Kuwait,KWT,2018,0.017519999999999997
Kuwait,KWT,2019,0.017519999999999997
Latvia,LVA,1985,0
Latvia,LVA,1986,0
Latvia,LVA,1987,0
Latvia,LVA,1988,0
Latvia,LVA,1989,0
Latvia,LVA,1990,0
Latvia,LVA,1991,0
Latvia,LVA,1992,0
Latvia,LVA,1993,0
Latvia,LVA,1994,0
Latvia,LVA,1995,0
Latvia,LVA,1996,0.001
Latvia,LVA,1997,0.002
Latvia,LVA,1998,0.002
Latvia,LVA,1999,0.002
Latvia,LVA,2000,0.005
Latvia,LVA,2001,0.003
Latvia,LVA,2002,0.011000000000000001
Latvia,LVA,2003,0.048
Latvia,LVA,2004,0.049
Latvia,LVA,2005,0.047
Latvia,LVA,2006,0.046
Latvia,LVA,2007,0.053
Latvia,LVA,2008,0.057999999999999996
Latvia,LVA,2009,0.048
Latvia,LVA,2010,0.049
Latvia,LVA,2011,0.071
Latvia,LVA,2012,0.10800000000000001
Latvia,LVA,2013,0.11900000000000001
Latvia,LVA,2014,0.10099999999999999
Latvia,LVA,2015,0.147
Latvia,LVA,2016,0.13
Latvia,LVA,2017,0.15
Latvia,LVA,2018,0.12203800000000001
Latvia,LVA,2019,0.15458146836394102
Lithuania,LTU,1985,0
Lithuania,LTU,1986,0
Lithuania,LTU,1987,0
Lithuania,LTU,1988,0
Lithuania,LTU,1989,0
Lithuania,LTU,1990,0
Lithuania,LTU,1991,0
Lithuania,LTU,1992,0
Lithuania,LTU,1993,0
Lithuania,LTU,1994,0
Lithuania,LTU,1995,0
Lithuania,LTU,1996,0
Lithuania,LTU,1997,0
Lithuania,LTU,1998,0
Lithuania,LTU,1999,0
Lithuania,LTU,2000,0
Lithuania,LTU,2001,0
Lithuania,LTU,2002,0
Lithuania,LTU,2003,0
Lithuania,LTU,2004,0.0012
Lithuania,LTU,2005,0.0018
Lithuania,LTU,2006,0.0137
Lithuania,LTU,2007,0.1061
Lithuania,LTU,2008,0.1311
Lithuania,LTU,2009,0.1577
Lithuania,LTU,2010,0.22399999999999998
Lithuania,LTU,2011,0.475
Lithuania,LTU,2012,0.5401
Lithuania,LTU,2013,0.6027
Lithuania,LTU,2014,0.6391
Lithuania,LTU,2015,0.8103
Lithuania,LTU,2016,1.1359
Lithuania,LTU,2017,1.3638
Lithuania,LTU,2018,1.145
Lithuania,LTU,2019,1.459
Luxembourg,LUX,1965,0
Luxembourg,LUX,1966,0
Luxembourg,LUX,1967,0
Luxembourg,LUX,1968,0
Luxembourg,LUX,1969,0
Luxembourg,LUX,1970,0
Luxembourg,LUX,1971,0
Luxembourg,LUX,1972,0
Luxembourg,LUX,1973,0
Luxembourg,LUX,1974,0
Luxembourg,LUX,1975,0
Luxembourg,LUX,1976,0
Luxembourg,LUX,1977,0
Luxembourg,LUX,1978,0
Luxembourg,LUX,1979,0
Luxembourg,LUX,1980,0
Luxembourg,LUX,1981,0
Luxembourg,LUX,1982,0
Luxembourg,LUX,1983,0
Luxembourg,LUX,1984,0
Luxembourg,LUX,1985,0
Luxembourg,LUX,1986,0
Luxembourg,LUX,1987,0
Luxembourg,LUX,1988,0
Luxembourg,LUX,1989,0
Luxembourg,LUX,1990,0
Luxembourg,LUX,1991,0
Luxembourg,LUX,1992,0
Luxembourg,LUX,1993,0
Luxembourg,LUX,1994,0
Luxembourg,LUX,1995,0
Luxembourg,LUX,1996,0
Luxembourg,LUX,1997,0.003
Luxembourg,LUX,1998,0.011000000000000001
Luxembourg,LUX,1999,0.018000000000000002
Luxembourg,LUX,2000,0.024743
Luxembourg,LUX,2001,0.02374
Luxembourg,LUX,2002,0.024479
Luxembourg,LUX,2003,0.026168
Luxembourg,LUX,2004,0.039399
Luxembourg,LUX,2005,0.052251
Luxembourg,LUX,2006,0.057986
Luxembourg,LUX,2007,0.064286
Luxembourg,LUX,2008,0.060589
Luxembourg,LUX,2009,0.063472
Luxembourg,LUX,2010,0.05508300000000001
Luxembourg,LUX,2011,0.06405
Luxembourg,LUX,2012,0.077466
Luxembourg,LUX,2013,0.083027
Luxembourg,LUX,2014,0.079876
Luxembourg,LUX,2015,0.10184800000000001
Luxembourg,LUX,2016,0.101486
Luxembourg,LUX,2017,0.234823
Luxembourg,LUX,2018,0.254575
Luxembourg,LUX,2019,0.266779167349916
Macedonia,MKD,1990,0
Macedonia,MKD,1991,0
Macedonia,MKD,1992,0
Macedonia,MKD,1993,0
Macedonia,MKD,1994,0
Macedonia,MKD,1995,0
Macedonia,MKD,1996,0
Macedonia,MKD,1997,0
Macedonia,MKD,1998,0
Macedonia,MKD,1999,0
Macedonia,MKD,2000,0
Macedonia,MKD,2001,0
Macedonia,MKD,2002,0
Macedonia,MKD,2003,0
Macedonia,MKD,2004,0
Macedonia,MKD,2005,0
Macedonia,MKD,2006,0
Macedonia,MKD,2007,0
Macedonia,MKD,2008,0
Macedonia,MKD,2009,0
Macedonia,MKD,2010,0
Macedonia,MKD,2011,0
Macedonia,MKD,2012,0
Macedonia,MKD,2013,0
Macedonia,MKD,2014,0.070633
Macedonia,MKD,2015,0.12076700000000001
Macedonia,MKD,2016,0.109483
Macedonia,MKD,2017,0.11048
Macedonia,MKD,2018,0.097338
Macedonia,MKD,2019,0.101806
Malaysia,MYS,1965,0
Malaysia,MYS,1966,0
Malaysia,MYS,1967,0
Malaysia,MYS,1968,0
Malaysia,MYS,1969,0
Malaysia,MYS,1970,0
Malaysia,MYS,1971,0
Malaysia,MYS,1972,0
Malaysia,MYS,1973,0
Malaysia,MYS,1974,0
Malaysia,MYS,1975,0
Malaysia,MYS,1976,0
Malaysia,MYS,1977,0
Malaysia,MYS,1978,0
Malaysia,MYS,1979,0
Malaysia,MYS,1980,0
Malaysia,MYS,1981,0
Malaysia,MYS,1982,0
Malaysia,MYS,1983,0
Malaysia,MYS,1984,0
Malaysia,MYS,1985,0
Malaysia,MYS,1986,0
Malaysia,MYS,1987,0
Malaysia,MYS,1988,0
Malaysia,MYS,1989,0
Malaysia,MYS,1990,0
Malaysia,MYS,1991,0
Malaysia,MYS,1992,0
Malaysia,MYS,1993,0
Malaysia,MYS,1994,0
Malaysia,MYS,1995,0
Malaysia,MYS,1996,0
Malaysia,MYS,1997,0
Malaysia,MYS,1998,0
Malaysia,MYS,1999,0
Malaysia,MYS,2000,0
Malaysia,MYS,2001,0
Malaysia,MYS,2002,0
Malaysia,MYS,2003,0
Malaysia,MYS,2004,0
Malaysia,MYS,2005,0
Malaysia,MYS,2006,0
Malaysia,MYS,2007,0
Malaysia,MYS,2008,0
Malaysia,MYS,2009,0
Malaysia,MYS,2010,0
Malaysia,MYS,2011,0
Malaysia,MYS,2012,0
Malaysia,MYS,2013,0
Malaysia,MYS,2014,0
Malaysia,MYS,2015,0
Malaysia,MYS,2016,0
Malaysia,MYS,2017,0
Malaysia,MYS,2018,0
Malaysia,MYS,2019,0
Mexico,MEX,1965,0
Mexico,MEX,1966,0
Mexico,MEX,1967,0
Mexico,MEX,1968,0
Mexico,MEX,1969,0
Mexico,MEX,1970,0
Mexico,MEX,1971,0
Mexico,MEX,1972,0
Mexico,MEX,1973,0
Mexico,MEX,1974,0
Mexico,MEX,1975,0
Mexico,MEX,1976,0
Mexico,MEX,1977,0
Mexico,MEX,1978,0
Mexico,MEX,1979,0
Mexico,MEX,1980,0
Mexico,MEX,1981,0
Mexico,MEX,1982,0
Mexico,MEX,1983,0
Mexico,MEX,1984,0
Mexico,MEX,1985,0
Mexico,MEX,1986,0
Mexico,MEX,1987,0
Mexico,MEX,1988,0
Mexico,MEX,1989,0
Mexico,MEX,1990,0.001
Mexico,MEX,1991,0.001
Mexico,MEX,1992,0.001
Mexico,MEX,1993,0.001
Mexico,MEX,1994,0.005
Mexico,MEX,1995,0.006999999999999999
Mexico,MEX,1996,0.006
Mexico,MEX,1997,0.012
Mexico,MEX,1998,0.015
Mexico,MEX,1999,0.017
Mexico,MEX,2000,0.019
Mexico,MEX,2001,0.018000000000000002
Mexico,MEX,2002,0.021
Mexico,MEX,2003,0.019
Mexico,MEX,2004,0.02
Mexico,MEX,2005,0.019
Mexico,MEX,2006,0.0449999999999999
Mexico,MEX,2007,0.247999999999999
Mexico,MEX,2008,0.254999999999999
Mexico,MEX,2009,0.596352777777776
Mexico,MEX,2010,1.2391111111111102
Mexico,MEX,2011,1.64832138888888
Mexico,MEX,2012,3.68831027777777
Mexico,MEX,2013,4.18454388888888
Mexico,MEX,2014,6.426196666666651
Mexico,MEX,2015,8.7450947222222
Mexico,MEX,2016,10.3780947222222
Mexico,MEX,2017,10.619781666666599
Mexico,MEX,2018,13.0886111111111
Mexico,MEX,2019,17.598450412231102
Middle Africa,,1965,0
Middle Africa,,1966,0
Middle Africa,,1967,0
Middle Africa,,1968,0
Middle Africa,,1969,0
Middle Africa,,1970,0
Middle Africa,,1971,0
Middle Africa,,1972,0
Middle Africa,,1973,0
Middle Africa,,1974,0
Middle Africa,,1975,0
Middle Africa,,1976,0
Middle Africa,,1977,0
Middle Africa,,1978,0
Middle Africa,,1979,0
Middle Africa,,1980,0
Middle Africa,,1981,0
Middle Africa,,1982,0
Middle Africa,,1983,0
Middle Africa,,1984,0
Middle Africa,,1985,0
Middle Africa,,1986,0
Middle Africa,,1987,0
Middle Africa,,1988,0
Middle Africa,,1989,0
Middle Africa,,1990,0
Middle Africa,,1991,0
Middle Africa,,1992,0
Middle Africa,,1993,0
Middle Africa,,1994,0
Middle Africa,,1995,0
Middle Africa,,1996,0
Middle Africa,,1997,0
Middle Africa,,1998,0
Middle Africa,,1999,0
Middle Africa,,2000,0
Middle Africa,,2001,0
Middle Africa,,2002,0
Middle Africa,,2003,0
Middle Africa,,2004,0
Middle Africa,,2005,0
Middle Africa,,2006,0
Middle Africa,,2007,0
Middle Africa,,2008,0
Middle Africa,,2009,0
Middle Africa,,2010,0
Middle Africa,,2011,0
Middle Africa,,2012,0
Middle Africa,,2013,0
Middle Africa,,2014,0
Middle Africa,,2015,0
Middle Africa,,2016,0.00889999961853027
Middle Africa,,2017,0.00889999961853027
Middle Africa,,2018,0.00889999961853027
Middle Africa,,2019,0.00889999961853027
Middle East,,1965,0
Middle East,,1966,0
Middle East,,1967,0
Middle East,,1968,0
Middle East,,1969,0
Middle East,,1970,0
Middle East,,1971,0
Middle East,,1972,0
Middle East,,1973,0
Middle East,,1974,0
Middle East,,1975,0
Middle East,,1976,0
Middle East,,1977,0
Middle East,,1978,0
Middle East,,1979,0
Middle East,,1980,0
Middle East,,1981,0
Middle East,,1982,0
Middle East,,1983,0
Middle East,,1984,0
Middle East,,1985,0
Middle East,,1986,0
Middle East,,1987,0
Middle East,,1988,0
Middle East,,1989,0
Middle East,,1990,0.001
Middle East,,1991,0.001
Middle East,,1992,0.001
Middle East,,1993,0.001
Middle East,,1994,0.001
Middle East,,1995,0.001
Middle East,,1996,0.001
Middle East,,1997,0.003
Middle East,,1998,0.003
Middle East,,1999,0.038
Middle East,,2000,0.0395
Middle East,,2001,0.0467
Middle East,,2002,0.0443
Middle East,,2003,0.0426
Middle East,,2004,0.0614
Middle East,,2005,0.086
Middle East,,2006,0.1394
Middle East,,2007,0.155
Middle East,,2008,0.2101
Middle East,,2009,0.2405
Middle East,,2010,0.2222
Middle East,,2011,0.2258
Middle East,,2012,0.2166
Middle East,,2013,0.228089
Middle East,,2014,0.21727800000000003
Middle East,,2015,0.383278
Middle East,,2016,0.7108117569664181
Middle East,,2017,0.829902214555476
Middle East,,2018,1.13216065678473
Middle East,,2019,1.15604641668418
Morocco,MAR,1965,0
Morocco,MAR,1966,0
Morocco,MAR,1967,0
